timestamp,sv_code,x,y,z,norad_id
2026-05-17 01:10:00,PJ02,-30842.295428,26012.523771,17422.074279,42738
2026-05-17 01:15:00,PG01,-14934.613362,3440.662817,21677.72568,62339
2026-05-17 01:15:00,PR06,-64.437376,10743.601876,-23128.380406,63130
2026-05-17 01:15:00,PE03,-26776.733042,-5763.250107,-11194.523529,41860
2026-05-17 01:15:00,PC06,-24139.255245,30019.628512,-17200.642525,44204
2026-05-17 01:15:00,PC25,13364.510056,10438.068054,22154.399451,43603
2026-05-17 01:15:00,PJ02,-30853.68339,26210.930548,16957.013538,42738
2026-05-17 01:20:00,PG01,-15062.176173,2622.822205,21706.249105,62339
2026-05-17 01:20:00,PR06,-1015.159781,10748.543311,-23104.365229,63130
2026-05-17 01:20:00,PE03,-27073.432317,-5896.865019,-10380.899966,41860
2026-05-17 01:20:00,PC06,-24076.57096,30460.069605,-16505.310103,44204
2026-05-17 01:20:00,PC25,13119.353382,11154.905886,21951.362052,43603
2026-05-17 01:20:00,PJ02,-30858.027537,26411.105618,16484.758999,42738
2026-05-17 01:25:00,PG01,-15203.824127,1807.100782,21693.173737,62339
2026-05-17 01:25:00,PR06,-1963.44341,10776.937415,-23030.391986,63130
2026-05-17 01:25:00,PE03,-27351.048659,-6012.569012,-9552.899414,41860
2026-05-17 01:25:00,PC06,-23994.702487,30897.373466,-15802.091686,44204
2026-05-17 01:25:00,PC25,12890.11641,11869.038106,21712.069657,43603
2026-05-17 01:25:00,PJ02,-30855.20717,26612.705305,16005.483765,42738
2026-05-17 01:30:00,PG01,-15359.228356,995.281425,21638.533992,62339
2026-05-17 01:30:00,PR06,-2906.670223,10828.573563,-22906.623121,63130
2026-05-17 01:30:00,PE03,-27608.561687,-6111.114271,-8711.668079,41860
2026-05-17 01:30:00,PC06,-23893.806986,31330.706597,-15091.324339,44204
2026-05-17 01:30:00,PC25,12676.917193,12578.928858,21436.919462,43603
2026-05-17 01:30:00,PJ02,-30845.115384,26815.379497,15519.364982,42738
2026-05-17 01:35:00,PG01,-15527.962841,189.124184,21542.443918,62339
2026-05-17 01:35:00,PR06,-3842.243468,10903.087906,-22733.328709,63130
2026-05-17 01:35:00,PE03,-27845.003498,-6193.312041,-7858.370602,41860
2026-05-17 01:35:00,PC06,-23774.077878,31759.243214,-14373.348626,44204
2026-05-17 01:35:00,PC25,12479.787768,13283.044118,21126.36785,43603
2026-05-17 01:35:00,PJ02,-30827.659377,27018.772219,15026.583853,42738
2026-05-17 01:40:00,PG01,-15709.506181,-609.640456,21405.09691,62339
2026-05-17 01:40:00,PR06,-4767.598714,10999.96516,-22510.885852,63130
2026-05-17 01:40:00,PE03,-28059.46207,-6260.029528,-6994.188448,41860
2026-05-17 01:40:00,PC06,-23635.744467,32182.16682,-13648.508446,44204
2026-05-17 01:40:00,PC25,12298.674329,13979.857247,20780.929622,43603
2026-05-17 01:40:00,PJ02,-30802.760733,27222.522218,14527.325639,42738
2026-05-17 01:45:00,PG01,-15903.243785,-1399.318183,21226.765263,62339
2026-05-17 01:45:00,PR06,-5680.214731,11118.541134,-22239.777844,63130
2026-05-17 01:45:00,PE03,-28251.084475,-6312.1866,-6120.318256,41860
2026-05-17 01:45:00,PC06,-23479.071499,32598.671759,-12917.150866,44204
2026-05-17 01:45:00,PC25,12133.437733,14667.854524,20401.177135,43603
2026-05-17 01:45:00,PJ02,-30770.355685,27426.263568,14021.77967,42738
2026-05-17 01:50:00,PG01,-16108.470476,-2178.2573,21007.799585,62339
2026-05-17 01:50:00,PR06,-6577.624176,11258.005974,-21920.59311,63130
2026-05-17 01:50:00,PE03,-28419.079888,-6350.752307,-5237.970185,41860
2026-05-17 01:50:00,PC06,-23304.358645,33007.964758,-12179.625961,44204
2026-05-17 01:50:00,PC25,11983.854352,15345.540637,19987.739345,43603
2026-05-17 01:50:00,PJ02,-30730.395351,27629.626282,13510.139346,42738
2026-05-17 01:55:00,PG01,-16324.393514,-2944.854974,20748.628054,62339
2026-05-17 01:55:00,PR06,-7457.424022,11417.408121,-21554.023913,63130
2026-05-17 01:55:00,PE03,-28562.72238,-6376.741221,-4348.366223,41860
2026-05-17 01:55:00,PC06,-23111.939926,33409.266433,-11436.286638,44204
2026-05-17 01:55:00,PC25,11849.617266,16011.444104,19541.300758,43603
2026-05-17 01:55:00,PJ02,-30682.845952,27832.236944,12992.602137,42738
2026-05-17 02:00:00,PG01,-16550.136001,-3697.563273,20449.755533,62339
2026-05-17 02:00:00,PR06,-8317.285693,11595.658949,-21140.864846,63130
2026-05-17 02:00:00,PE03,-28681.353493,-6391.209631,-3452.73849,41860
2026-05-17 02:00:00,PC06,-22902.183069,33801.812776,-10687.488478,44204
2026-05-17 02:00:00,PC25,11730.337782,16664.122602,19062.600288,43603
2026-05-17 02:00:00,PJ02,-30627.688998,28033.719347,12469.369588,42738
2026-05-17 02:05:00,PG01,-16784.740669,-4434.894965,20111.762539,62339
2026-05-17 02:05:00,PR06,-9154.964858,11791.538077,-20682.011095,63130
2026-05-17 02:05:00,PE03,-28774.384584,-6395.251573,-2552.327527,41860
2026-05-17 02:05:00,PC06,-22675.488796,34184.856611,-9933.589556,44204
2026-05-17 02:05:00,PC25,11625.547282,17302.168194,18552.430024,43603
2026-05-17 02:05:00,PJ02,-30564.921452,28233.695147,11940.647306,42738
2026-05-17 02:10:00,PG01,-17027.174025,-5155.429043,19735.30407,62339
2026-05-17 02:10:00,PR06,-9968.310826,12003.699321,-20178.456497,63130
2026-05-17 02:10:00,PE03,-28841.298922,-6389.994749,-1648.38056,41860
2026-05-17 02:10:00,PC06,-22432.290056,34557.669015,-9174.950277,44204
2026-05-17 02:10:00,PC25,11534.699399,17924.212423,18011.633916,43603
2026-05-17 02:10:00,PJ02,-30494.55587,28431.784526,11406.644965,42738
2026-05-17 02:15:00,PG01,-17276.330847,-5857.815971,19321.108295,62339
2026-05-17 02:15:00,PR06,-10755.275522,12230.677249,-19631.291371,63130
2026-05-17 02:15:00,PE03,-28881.653545,-6376.59631,-742.149775,41860
2026-05-17 02:15:00,PC06,-22173.051195,34919.540704,-8411.933203,44204
2026-05-17 02:15:00,PC25,11457.172487,18528.931258,17441.106369,43603
2026-05-17 02:15:00,PJ02,-30416.620511,28627.606864,10867.576287,42738
2026-05-17 02:20:00,PG01,-17531.038991,-6540.782612,18869.975104,62339
2026-05-17 02:20:00,PR06,-11513.921982,12470.894335,-19041.700159,63130
2026-05-17 02:20:00,PE03,-28895.08086,-6356.23855,165.109436,41860
2026-05-17 02:20:00,PC06,-21898.267059,35269.783387,-7644.90288,44204
2026-05-17 02:20:00,PC25,11392.272408,19115.049876,16841.790757,43603
2026-05-17 02:20:00,PJ02,-30331.15942,28820.781419,10323.659038,42738
2026-05-17 02:25:00,PG01,-17790.064509,-7203.136835,18382.774529,62339
2026-05-17 02:25:00,PR06,-12242.432332,12722.668649,-18410.95885,63130
2026-05-17 02:25:00,PE03,-28881.289981,-6330.124504,1072.140219,41860
2026-05-17 02:25:00,PC06,-21608.462048,35607.731068,-6874.225665,44204
2026-05-17 02:25:00,PC25,11339.2356,19681.347249,16214.677859,43603
2026-05-17 02:25:00,PJ02,-30238.232487,29010.928017,9775.115006,42738
2026-05-17 02:30:00,PG01,-18052.117045,-7843.771762,17860.445032,62339
2026-05-17 02:30:00,PR06,-12939.115232,12984.222063,-17740.432215,63130
2026-05-17 02:30:00,PE03,-28840.067808,-6299.47348,1977.686007,41860
2026-05-17 02:30:00,PC06,-21304.189113,35932.74132,-6100.269555,44204
2026-05-17 02:30:00,PC25,11297.232423,20226.660536,15560.804212,43603
2026-05-17 02:30:00,PJ02,-30137.915473,29197.667744,9222.169988,42738
2026-05-17 02:35:00,PG01,-18315.855485,-8461.669658,17303.991667,62339
2026-05-17 02:35:00,PR06,-13602.412723,13253.688933,-17031.57085,63130
2026-05-17 02:35:00,PE03,-28771.279832,-6265.516527,2880.492276,41860
2026-05-17 02:35:00,PC06,-20986.02869,36244.196498,-5323.404007,44204
2026-05-17 02:35:00,PC25,11265.370776,20749.889251,14881.250397,43603
2026-05-17 02:35:00,PJ02,-30030.300008,29380.623652,8665.053767,42738
2026-05-17 02:40:00,PG01,-18579.89384,-9055.905433,16714.484123,62339
2026-05-17 02:40:00,PR06,-14230.90647,13529.125212,-16285.908036,63130
2026-05-17 02:40:00,PE03,-28674.870672,-6229.491875,3779.308288,41860
2026-05-17 02:40:00,PC06,-20654.587595,36541.504919,-4543.999768,44204
2026-05-17 02:40:00,PC25,11242.699953,21249.999189,14177.139245,43603
2026-05-17 02:40:00,PJ02,-29915.493567,29559.421458,8104.000082,42738
2026-05-17 02:45:00,PG01,-18842.807338,-9625.649752,16093.054646,62339
2026-05-17 02:45:00,PR06,-14823.323355,13808.517952,-15505.056416,63130
2026-05-17 02:45:00,PE03,-28550.86434,-6192.640335,4672.888835,41860
2026-05-17 02:45:00,PC06,-20310.497858,36824.10198,-3762.4287,44204
2026-05-17 02:45:00,PC25,11228.214744,21726.026109,13449.633976,43603
2026-05-17 02:45:00,PJ02,-29793.619404,29733.690251,7539.246607,42738
2026-05-17 02:50:00,PG01,-19103.138692,-10170.171731,15440.895844,62339
2026-05-17 02:50:00,PR06,-15378.540411,14089.795156,-14690.704506,63130
2026-05-17 02:50:00,PE03,-28399.364229,-6156.200708,5559.995976,41860
2026-05-17 02:50:00,PC06,-19954.415516,37091.451234,-2979.0636,44204
2026-05-17 02:50:00,PC25,11220.859747,22177.079143,12699.93628,43603
2026-05-17 02:50:00,PJ02,-29664.81647,29903.063209,6971.034906,42738
2026-05-17 02:55:00,PG01,-19359.404525,-10688.841216,14759.258388,62339
2026-05-17 02:55:00,PR06,-15895.589058,14370.835923,-13844.613043,63130
2026-05-17 02:55:00,PE03,-28220.552832,-6121.405187,6439.400758,41860
2026-05-17 02:55:00,PC06,-19587.019357,37343.045405,-2194.278029,44204
2026-05-17 02:55:00,PC25,11219.533892,22602.343926,11929.28432,43603
2026-05-17 02:55:00,PJ02,-29529.239288,30067.178302,6399.610407,42738
2026-05-17 03:00:00,PG01,-19610.101915,-11181.130635,14049.448602,62339
2026-05-17 03:00:00,PR06,-16373.658633,14649.480854,-12968.611174,63130
2026-05-17 03:00:00,PE03,-28014.691177,-6089.474792,7309.884931,41860
2026-05-17 03:00:00,PC06,-19209.009623,37578.407351,-1408.446132,44204
2026-05-17 03:00:00,PC25,11223.095132,23001.08544,11138.950691,43603
2026-05-17 03:00:00,PJ02,-29387.057809,30225.679004,5825.222349,42738
2026-05-17 03:05:00,PG01,-19853.715048,-11646.616416,13312.825956,62339
2026-05-17 03:05:00,PR06,-16812.099198,14923.542647,-12064.592505,63130
2026-05-17 03:05:00,PE03,-27782.11801,-6061.614846,8170.242641,41860
2026-05-17 03:05:00,PC06,-18821.106673,37797.090966,-621.942466,44204
2026-05-17 03:05:00,PC25,11230.365317,23372.650552,10330.240313,43603
2026-05-17 03:05:00,PJ02,-29238.457228,30378.215004,5248.123745,42738
2026-05-17 03:10:00,PG01,-20088.721925,-12084.979954,12550.800461,62339
2026-05-17 03:10:00,PR06,-17210.423605,15190.816857,-11134.511001,63130
2026-05-17 03:10:00,PE03,-27523.248689,-6039.010501,9019.282114,41860
2026-05-17 03:10:00,PC06,-18424.049604,37998.68203,164.858181,44204
2026-05-17 03:10:00,PC25,11240.135203,23716.470234,9504.488276,43603
2026-05-17 03:10:00,PJ02,-29083.637779,30524.442909,4668.57132,42738
2026-05-17 03:15:00,PG01,-20313.601124,-12496.008149,11764.829974,62339
2026-05-17 03:15:00,PR06,-17568.308817,15449.092755,-10180.376765,63130
2026-05-17 03:15:00,PE03,-27238.573828,-6022.822344,9855.827309,41860
2026-05-17 03:15:00,PC06,-18018.594841,38182.798986,951.580962,44204
2026-05-17 03:15:00,PC25,11251.169589,24032.061475,8663.057632,43603
2026-05-17 03:15:00,PJ02,-28922.814487,30664.026942,4086.825463,42738
2026-05-17 03:20:00,PG01,-20526.838565,-12879.593483,10956.417414,62339
2026-05-17 03:20:00,PR06,-17885.596478,15696.164234,-9204.251694,63130
2026-05-17 03:20:00,PE03,-26928.657677,-6014.182082,10678.71956,41860
2026-05-17 03:20:00,PC06,-17605.514694,38349.093667,1737.851149,44204
2026-05-17 03:20:00,PC25,11262.212566,24319.028852,7807.337147,43603
2026-05-17 03:20:00,PJ02,-28756.216904,30796.639646,3503.15016,42738
2026-05-17 03:25:00,PG01,-20726.934256,-13235.733669,10127.107904,62339
2026-05-17 03:25:00,PR06,-18162.292728,15929.840719,-8208.245021,63130
2026-05-17 03:25:00,PE03,-26594.136249,-6014.188339,11486.819185,41860
2026-05-17 03:25:00,PC06,-17185.595884,38497.251951,2523.29431,44204
2026-05-17 03:25:00,PC25,11271.992842,24577.065774,6938.739009,43603
2026-05-17 03:25:00,PJ02,-28584.0888,30921.962563,2917.812926,42738
2026-05-17 03:30:00,PG01,-20912.409002,-13564.530837,9278.485832,62339
2026-05-17 03:30:00,PR06,-18398.567263,16147.958024,-7194.508759,63130
2026-05-17 03:30:00,PE03,-26235.715195,-6023.902563,12279.007073,41860
2026-05-17 03:30:00,PC06,-16759.638037,38626.994355,3307.536479,44204
2026-05-17 03:30:00,PC25,11279.22914,24805.955389,6058.696496,43603
2026-05-17 03:30:00,PJ02,-28406.687832,31039.68692,2331.084735,42738
2026-05-17 03:35:00,PG01,-21081.811027,-13866.190298,8412.171841,62339
2026-05-17 03:35:00,PR06,-18594.75165,16348.389109,-6165.233053,63130
2026-05-17 03:35:00,PE03,-25854.167451,-6044.34507,13054.186237,41860
2026-05-17 03:35:00,PC06,-16328.452168,38738.076562,4090.204341,44204
2026-05-17 03:35:00,PC25,11282.635634,25005.571141,5168.661612,43603
2026-05-17 03:35:00,PJ02,-28224.285182,31149.514296,1743.23994,42738
2026-05-17 03:40:00,PG01,-21233.722502,-14141.018867,7529.819759,62339
2026-05-17 03:40:00,PR06,-18751.336904,16529.054679,-5122.641444,63130
2026-05-17 03:40:00,PE03,-25450.330637,-6076.491231,13811.283339,41860
2026-05-17 03:40:00,PC06,-15892.859124,38830.28988,4870.925397,44204
2026-05-17 03:40:00,PC25,11280.92741,25175.87699,4270.102693,43603
2026-05-17 03:40:00,PJ02,-28037.165159,31251.157285,1154.556185,42738
2026-05-17 03:45:00,PG01,-21366.76594,-14389.422762,6633.113471,62339
2026-05-17 03:45:00,PR06,-18868.970333,16687.933583,-4068.986073,63130
2026-05-17 03:45:00,PE03,-25025.10425,-6121.26782,14549.250186,41860
2026-05-17 03:45:00,PC06,-15453.688027,38903.461633,5649.328142,44204
2026-05-17 03:45:00,PC25,11272.825925,25316.927287,3364.50199,43603
2026-05-17 03:45:00,PJ02,-27845.624777,31344.340139,565.31432,42738
2026-05-17 03:50:00,PG01,-21479.610428,-14611.905086,5723.763732,62339
2026-05-17 03:50:00,PR06,-18948.451672,16823.072963,-3006.542814,63130
2026-05-17 03:50:00,PE03,-24579.446635,-6179.549531,15267.065175,41860
2026-05-17 03:50:00,PC06,-15011.77469,38957.455486,6425.042242,44204
2026-05-17 03:50:00,PC25,11257.064448,25428.866297,2453.35322,43603
2026-05-17 03:50:00,PJ02,-27649.973299,31428.799402,-24.201704,42738
2026-05-17 03:55:00,PG01,-21570.977683,-14809.062909,4803.504937,62339
2026-05-17 03:55:00,PR06,-18990.728531,16932.598097,-1937.60636,63130
2026-05-17 03:55:00,PE03,-24114.371755,-6252.155685,15963.734721,41860
2026-05-17 03:55:00,PC06,-14567.960025,38992.171699,7197.698701,44204
2026-05-17 03:55:00,PC25,11232.393457,25511.927391,1538.159111,43603
2026-05-17 03:55:00,PJ02,-27450.531757,31504.284527,-613.704931,42738
2026-05-17 04:00:00,PG01,-21639.647887,-14981.583953,3874.091852,62339
2026-05-17 04:00:00,PR06,-18996.891157,17014.721902,-864.485272,63130
2026-05-17 04:00:00,PE03,-23630.945773,-6339.84713,16638.294627,41860
2026-05-17 04:00:00,PC06,-14123.08844,39007.547308,7966.930038,44204
2026-05-17 04:00:00,PC25,11197.58597,25566.431891,620.428927,43603
2026-05-17 04:00:00,PJ02,-27247.632432,31570.55848,-1202.905517,42738
2026-05-17 04:05:00,PG01,-21684.465298,-15130.242905,2937.296302,62339
2026-05-17 04:05:00,PR06,-18968.166564,17067.754044,210.503006,63130
2026-05-17 04:05:00,PE03,-23130.283455,-6443.323344,17289.811425,41860
2026-05-17 04:05:00,PC06,-13678.006232,39003.556245,8732.370454,44204
2026-05-17 04:05:00,PC25,11151.442798,25592.787584,-298.324019,43603
2026-05-17 04:05:00,PJ02,-27041.618317,31627.398315,-1791.510843,42738
2026-05-17 04:10:00,PG01,-21704.343595,-15255.897364,1994.903838,62339
2026-05-17 04:10:00,PR06,-18905.912033,17090.109612,1285.037145,63130
2026-05-17 04:10:00,PE03,-22613.544408,-6563.219762,17917.383666,41860
2026-05-17 04:10:00,PC06,-13233.559975,38980.209377,9493.656009,44204
2026-05-17 04:10:00,PC25,11092.797686,25591.486907,-1216.584854,43603
2026-05-17 04:10:00,PJ02,-26832.842551,31674.595743,-2379.225643,42738
2026-05-17 04:15:00,PG01,-21698.270939,-15359.483453,1048.710377,62339
2026-05-17 04:15:00,PR06,-18811.608032,17080.317318,2356.79694,63130
2026-05-17 04:15:00,PE03,-22081.929159,-6700.105324,18520.143167,41860
2026-05-17 04:15:00,PC06,-12790.594906,38937.554482,10250.424783,44204
2026-05-17 04:15:00,PC25,11020.522335,25563.104812,-2132.839635,43603
2026-05-17 04:15:00,PJ02,-26621.667813,31711.957669,-2965.752132,42738
2026-05-17 04:20:00,PG01,-21665.314741,-15442.011094,100.518822,62339
2026-05-17 04:20:00,PR06,-18686.850577,17037.027188,3423.468314,63130
2026-05-17 04:20:00,PE03,-21536.675108,-6854.480261,19097.256215,41860
2026-05-17 04:20:00,PC06,-12349.953321,38875.676152,11002.317054,44204
2026-05-17 04:20:00,PC25,10933.531273,25508.296314,-3045.577841,43603
2026-05-17 04:20:00,PJ02,-26408.465708,31739.306716,-3550.790147,42738
2026-05-17 04:25:00,PG01,-21604.626095,-15504.558996,-847.864325,62339
2026-05-17 04:25:00,PR06,-18533.343076,16959.017695,4482.748308,63130
2026-05-17 04:25:00,PE03,-20979.052339,-7026.774124,19647.924714,41860
2026-05-17 04:25:00,PC06,-11912.472963,38794.695628,11748.975457,44204
2026-05-17 04:25:00,PC25,10830.786567,25427.793747,-3953.294858,43603
2026-05-17 04:25:00,PJ02,-26193.616112,31756.481711,-4134.037293,42738
2026-05-17 04:30:00,PG01,-21515.443876,-15548.269343,-1794.632358,62339
2026-05-17 04:30:00,PR06,-18352.887695,16845.202317,5532.350045,63130
2026-05-17 04:30:00,PE03,-20410.359338,-7217.344056,20171.387292,41860
2026-05-17 04:30:00,PC06,-11478.985439,38694.770564,12490.045155,44204
2026-05-17 04:30:00,PC25,10711.302351,25322.403711,-4854.494446,43603
2026-05-17 04:30:00,PJ02,-25977.506499,31763.338163,-4715.189094,42738
2026-05-17 04:35:00,PG01,-21397.098475,-15574.34224,-2737.981757,62339
2026-05-17 04:35:00,PR06,-18147.376283,16694.635473,6570.007656,63130
2026-05-17 04:35:00,PE03,-19831.918603,-7426.473331,20666.920347,41860
2026-05-17 04:35:00,PC06,-11050.314629,38576.094718,13225.174004,44204
2026-05-17 04:35:00,PC25,10574.149153,25193.003758,-5747.691204,43603
2026-05-17 04:35:00,PJ02,-25760.531248,31759.748699,-5293.939157,42738
2026-05-17 04:40:00,PG01,-21249.01516,-15584.029909,-3676.11558,62339
2026-05-17 04:40:00,PR06,-17918.780904,16506.517824,7593.481165,63130
2026-05-17 04:40:00,PE03,-19245.072181,-7654.370146,21133.839045,41860
2026-05-17 04:40:00,PC06,-10627.27512,38438.897583,13954.012714,44204
2026-05-17 04:40:00,PC25,10418.458004,25040.538794,-6631.413004,43603
2026-05-17 04:40:00,PJ02,-25543.090914,31745.603481,-5869.979339,42738
2026-05-17 04:45:00,PG01,-21070.717041,-15578.630687,-4607.246831,62339
2026-05-17 04:45:00,PR06,-17669.144013,16280.200899,8600.561311,63130
2026-05-17 04:45:00,PE03,-18651.177139,-7901.166675,21571.498264,41860
2026-05-17 04:45:00,PC06,-10210.67066,38283.443942,14676.215014,44204
2026-05-17 04:45:00,PC25,10243.424317,24866.017239,-7504.203413,43603
2026-05-17 04:45:00,PJ02,-25325.591492,31720.810591,-6442.999922,42738
2026-05-17 04:50:00,PG01,-20861.827644,-15559.482827,-5529.601819,62339
2026-05-17 04:50:00,PR06,-17400.568332,16015.191038,9589.074305,63130
2026-05-17 04:50:00,PE03,-18051.600987,-8166.918402,21979.293481,41860
2026-05-17 04:50:00,PC06,-9801.292628,38110.033363,15391.437812,44204
